Crop_Year,ANNUAL,Jul-Oct,Nov-Mar,Apr-Jun,Total_Avg,State_Name
2000,3133.2,548.4,3.35,2841.2,261.1,Konkan And Goa
2001,2395.4,446.05,0.775,2232.7,199.6166667,Konkan And Goa
2002,2537.3,394.925,1.1,2446.4,211.4416667,Konkan And Goa
2003,2842.2,490.175,0.475,2771.6,236.85,Konkan And Goa
2004,2986.1,560,2.9,2885.5,248.8416667,Konkan And Goa
2005,3615.8,717.1,0.025,3522.2,301.3166667,Konkan And Goa
2006,3482.2,638.725,5.625,3035.6,290.1833333,Konkan And Goa
2007,3468.3,619.025,4.05,3369.9,289.025,Konkan And Goa
2008,3053,552.05,0.825,2949.3,254.4166667,Konkan And Goa
2009,2716.6,564.75,30.925,2282.2,226.3833333,Konkan And Goa
2010,3778.1,744.2,27.025,3467.4,314.8416667,Konkan And Goa
2011,3825.2,740.15,0.775,3697.3,318.7666667,Konkan And Goa
2012,3018.4,595.35,2.375,2839.3,251.5333333,Konkan And Goa
2013,3523.9,616.525,2.55,3345.2,293.6583333,Konkan And Goa
2014,2757.7,617.35,5.6,2608.8,229.8083333,Konkan And Goa
2015,2081.8,309.025,11.675,1908.7,173.4833333,Konkan And Goa
1901,769.1,140.6,3.175,601.4,64.09166667,Maharashtra
1902,784,138.825,27.75,597.5,65.33333333,Maharashtra
1903,837.9,163.45,3.725,665.9,69.825,Maharashtra
1904,603.6,115.025,0.4,483.6,50.3,Maharashtra
1905,537.7,109.325,4.9,449.5,44.80833333,Maharashtra
1906,744.3,128.05,7.7,677.8,62.025,Maharashtra
1907,815.1,157.95,1.2,742.3,67.925,Maharashtra
1908,722,153.95,1.325,684.6,60.16666667,Maharashtra
1909,755.2,131.475,1.95,674.4,62.93333333,Maharashtra
1910,915.2,166.575,8.075,800.9,76.26666667,Maharashtra
1911,544.5,86.1,11.775,457.6,45.375,Maharashtra
1912,764.9,144.575,17.05,580.5,63.74166667,Maharashtra
1913,732.5,105.975,1.625,640.1,61.04166667,Maharashtra
1914,1038.9,196.7,14.85,953,86.575,Maharashtra
1915,907.9,152.675,9.775,729.1,75.65833333,Maharashtra
1916,1072.5,199.45,22.325,805.9,89.375,Maharashtra
1917,938.2,170.575,9.775,687.1,78.18333333,Maharashtra
1918,438.2,62.3,10.25,287.6,36.51666667,Maharashtra
1919,878.9,157.375,18,757.9,73.24166667,Maharashtra
1920,600.3,104.95,0.475,514.5,50.025,Maharashtra
1921,734.3,148.2,11.15,651.1,61.19166667,Maharashtra
1922,805.1,108.975,36.525,556.5,67.09166667,Maharashtra
1923,680.9,148.1,1.1,616.7,56.74166667,Maharashtra
1924,748.3,157.475,2.225,660.4,62.35833333,Maharashtra
1925,661.7,98.95,19.9,539.6,55.14166667,Maharashtra
1926,787.2,161.1,2.875,722.2,65.6,Maharashtra
1927,925,159.75,23.925,772.7,77.08333333,Maharashtra
1928,831.7,162.2,6.15,729.7,69.30833333,Maharashtra
1929,690.4,119,1.4,549.4,57.53333333,Maharashtra
1930,929.1,168.65,10.675,765.3,77.425,Maharashtra
1931,1132.3,227.4,24,838.5,94.35833333,Maharashtra
1932,1045,221.05,9.175,803.1,87.08333333,Maharashtra
1933,1152.4,208.375,12.5,922.5,96.03333333,Maharashtra
1934,858.4,154.325,21.125,714.2,71.53333333,Maharashtra
1935,819,162.55,4.775,680.3,68.25,Maharashtra
1936,735.5,99.725,33.175,550.9,61.29166667,Maharashtra
1937,914.4,174.75,3.475,749.5,76.2,Maharashtra
1938,1126.3,197.2,2.575,887.4,93.85833333,Maharashtra
1939,821.7,163.525,7.8,740,68.475,Maharashtra
1940,893.3,157.95,17.625,727.9,74.44166667,Maharashtra
1941,774.3,157.525,0.8,681.7,64.525,Maharashtra
1942,941.2,167.525,10.575,863.4,78.43333333,Maharashtra
1943,993.1,189.875,3.025,713.9,82.75833333,Maharashtra
1944,1086,226.725,4.45,923.7,90.5,Maharashtra
1945,793.3,160.55,2.3,730.7,66.10833333,Maharashtra
1946,1103.6,184.45,47.075,853.1,91.96666667,Maharashtra
1947,905.6,185.65,10.625,782.7,75.46666667,Maharashtra
1948,1016.2,162.4,34.3,774.1,84.68333333,Maharashtra
1949,953.5,195.15,1.475,800.4,79.45833333,Maharashtra
1950,932.5,209.8,0.775,811.4,77.70833333,Maharashtra
1951,796.7,146.775,5.5,608.3,66.39166667,Maharashtra
1952,683.4,130.425,0.5,596.2,56.95,Maharashtra
1953,893.7,169.9,0.6,749.8,74.475,Maharashtra
1954,985,192.525,4.85,898.5,82.08333333,Maharashtra
1955,981.1,195.45,3.025,763.7,81.75833333,Maharashtra
1956,1233.8,231.575,22.825,889.3,102.8166667,Maharashtra
1957,849.8,145.6,7.125,675.1,70.81666667,Maharashtra
1958,1054.1,214.85,7.925,903.9,87.84166667,Maharashtra
1959,1118.9,207.675,14.65,920.7,93.24166667,Maharashtra
1960,885.9,161.725,5,748.4,73.825,Maharashtra
1961,1070.6,194.925,3.2,815.2,89.21666667,Maharashtra
1962,899,175.825,19.225,698.3,74.91666667,Maharashtra
1963,899.9,171.8,4.925,732.3,74.99166667,Maharashtra
1964,945.6,191.075,7.55,844,78.8,Maharashtra
1965,790.6,161.45,8.875,718.7,65.88333333,Maharashtra
1966,837.5,143.125,23.475,641.7,69.79166667,Maharashtra
1967,913.2,174.05,16.475,783.4,76.1,Maharashtra
1968,824,171.225,3.9,719.6,68.66666667,Maharashtra
1969,984.2,202.375,6.05,929.5,82.01666667,Maharashtra
1970,941.2,171.8,0,811.8,78.43333333,Maharashtra
1971,773.3,142.625,0.05,670.1,64.44166667,Maharashtra
1972,519.9,97.45,6.175,472.8,43.325,Maharashtra
1973,980.6,208.375,1.1,853.4,81.71666667,Maharashtra
1974,911.8,189.025,0.4,681.6,75.98333333,Maharashtra
1975,1040.7,213.075,1.225,859.7,86.725,Maharashtra
1976,1025.9,164.6,17.8,927.7,85.49166667,Maharashtra
1977,947.1,142.975,32.325,716.5,78.925,Maharashtra
1978,883.7,143.125,17.725,689.7,73.64166667,Maharashtra
1979,1026.7,197.35,22.225,873.2,85.55833333,Maharashtra
1980,939.5,146.975,14.175,852.5,78.29166667,Maharashtra
1981,929.8,187,4.875,827.1,77.48333333,Maharashtra
1982,752,137.25,11.825,608.4,62.66666667,Maharashtra
1983,918.6,195.925,4.275,865.8,76.55,Maharashtra
1984,779.8,160.775,2.3,643.7,64.98333333,Maharashtra
1985,656,126.35,2.425,516.8,54.66666667,Maharashtra
1986,644.3,98.475,9.9,585.7,53.69166667,Maharashtra
1987,807.5,138.975,18.175,587.5,67.29166667,Maharashtra
1988,976.5,208.025,1.7,915.6,81.375,Maharashtra
1989,816.5,157.125,1.475,759.1,68.04166667,Maharashtra
1990,1022.5,192.925,4.8,767.3,85.20833333,Maharashtra
1991,880.7,137.575,1.2,823,73.39166667,Maharashtra
1992,791.1,156.725,2.55,718.2,65.925,Maharashtra
1993,1019.9,201.75,12.05,761.9,84.99166667,Maharashtra
1994,1021.6,176.6,8.2,893.4,85.13333333,Maharashtra
1995,776.4,162.9,1.25,593.7,64.7,Maharashtra
1996,975.3,199.45,2.125,788.7,81.275,Maharashtra
1997,1000.9,171.2,27.15,807.4,83.40833333,Maharashtra
1998,1101.1,227.55,7.2,894.8,91.75833333,Maharashtra
1999,965.8,173.625,0.375,742.1,80.48333333,Maharashtra
2000,701.5,125.45,2.3,618.2,58.45833333,Maharashtra
2001,784.9,150.75,2.75,635.4,65.40833333,Maharashtra
2002,740.2,112.3,2.225,664.7,61.68333333,Maharashtra
2003,772.5,133.2,0.95,714.2,64.375,Maharashtra
2004,1029.5,187.9,3.025,925.5,85.79166667,Maharashtra
2005,1221.4,239.1,0,1134.2,101.7833333,Maharashtra
2006,1395.6,278.8,6.8,1260.4,116.3,Maharashtra
2007,1040.4,190.075,0.975,1023.7,86.7,Maharashtra
2008,916.8,196.125,1.575,835.9,76.4,Maharashtra
2009,941.9,184.2,32.15,709.4,78.49166667,Maharashtra
2010,1027.6,189.2,18.475,865.3,85.63333333,Maharashtra
2011,852.5,177.675,0,781.3,71.04166667,Maharashtra
2012,690,153.875,1.9,588.1,57.5,Maharashtra
2013,962.5,181.725,3.65,881.5,80.20833333,Maharashtra
2014,838,169.275,12.025,682.6,69.83333333,Maharashtra
2015,644.5,93.45,#REF!,502.5,53.70833333,Maharashtra
1901,1386.9,266.95,1.875,1142.2,115.575,Chhattisgarh
1902,923.9,210.8,7.975,875.7,76.99166667,Chhattisgarh
1903,1331.1,285.475,2.175,1084.7,110.925,Chhattisgarh
1904,1492.4,250.825,18.475,1243.5,124.3666667,Chhattisgarh
1905,1250.9,265.55,29,1093.8,104.2416667,Chhattisgarh
1906,1394.6,246.75,17.275,1155.8,116.2166667,Chhattisgarh
1907,1308.8,217.475,24.525,1156.2,109.0666667,Chhattisgarh
1908,1488.8,303.875,4.55,1385,124.0666667,Chhattisgarh
1909,1284.1,208.55,13.575,1093.6,107.0083333,Chhattisgarh
1910,1407.3,273.95,4.9,1249.2,117.275,Chhattisgarh
1911,1504.3,266.625,28.6,1301.5,125.3583333,Chhattisgarh
1912,1226.9,260.35,25.25,1090.8,102.2416667,Chhattisgarh
1913,1234.7,201.775,7.025,1028.2,102.8916667,Chhattisgarh
1914,1418,276.475,18.6,1287,118.1666667,Chhattisgarh
1915,1455.9,293.125,13.425,1182.7,121.325,Chhattisgarh
1916,1443.1,260.4,21.9,1188.7,120.2583333,Chhattisgarh
1917,1727.7,320.275,4.9,1433.9,143.975,Chhattisgarh
1918,1377.3,213.275,44.25,1282.6,114.775,Chhattisgarh
1919,1859,301.775,4.9,1453.1,154.9166667,Chhattisgarh
1920,1203.4,257.8,10.3,1123,100.2833333,Chhattisgarh
1921,1319.2,234.1,5.575,1259.6,109.9333333,Chhattisgarh
1922,1308.8,260.75,17.9,1199.7,109.0666667,Chhattisgarh
1923,1387.2,303.425,12.975,1255.6,115.6,Chhattisgarh
1924,1334.3,262.475,31.325,1053.9,111.1916667,Chhattisgarh
1925,1737,312.225,15.75,1572.6,144.75,Chhattisgarh
1926,1634.8,330.95,18.275,1315.8,136.2333333,Chhattisgarh
1927,1537.2,301.05,11.475,1322.3,128.1,Chhattisgarh
1928,1219.1,236.85,14.1,1059.7,101.5916667,Chhattisgarh
1929,1663.8,333.125,11.475,1454.5,138.65,Chhattisgarh
1930,1383.6,256.25,42.95,1178.6,115.3,Chhattisgarh
1931,1466.9,298.875,19.3,1143.9,122.2416667,Chhattisgarh
1932,1357.4,288.775,36.325,1208.3,113.1166667,Chhattisgarh
1933,1650.8,271.275,3.8,1354.4,137.5666667,Chhattisgarh
1934,1529,309.425,10.875,1463.9,127.4166667,Chhattisgarh
1935,1269.2,265.175,20.05,1189.1,105.7666667,Chhattisgarh
1936,1826.2,311.675,22.625,1569.4,152.1833333,Chhattisgarh
1937,1616.7,302.425,11.175,1352.6,134.725,Chhattisgarh
1938,1505.8,280.9,9.1,1266.3,125.4833333,Chhattisgarh
1939,1480.4,295.925,6.95,1293,123.3666667,Chhattisgarh
1940,1448.5,269.625,15.95,1229.8,120.7083333,Chhattisgarh
1941,1005.1,168.55,17,844.1,83.75833333,Chhattisgarh
1942,1598.1,331.225,27.125,1465.2,133.175,Chhattisgarh
1943,1645,318.15,25.925,1434.1,137.0833333,Chhattisgarh
1944,1792.6,360.5,11.325,1400.5,149.3833333,Chhattisgarh
1945,1585.5,318.55,4.575,1403,132.125,Chhattisgarh
1946,1599.1,296.975,22.575,1431.9,133.2583333,Chhattisgarh
1947,1599.7,337.55,14.775,1410.2,133.3083333,Chhattisgarh
1948,1491.7,275.75,23.8,1276.7,124.3083333,Chhattisgarh
1949,1499.5,308.35,10.175,1255.4,124.9583333,Chhattisgarh
1950,1292.2,249.375,6.725,1153.2,107.6833333,Chhattisgarh
1951,1411.6,265.275,5.675,1109.4,117.6333333,Chhattisgarh
1952,1396.4,298,7.85,1250,116.3666667,Chhattisgarh
1953,1370.2,292.25,1.825,1254.8,114.1833333,Chhattisgarh
1954,1193.8,261.5,5.425,1148.4,99.48333333,Chhattisgarh
1955,1440.7,284.975,4.625,1207.8,120.0583333,Chhattisgarh
1956,1557,292.425,9.975,1378.1,129.75,Chhattisgarh
1957,1222.4,250.125,12.075,1087,101.8666667,Chhattisgarh
1958,1520.9,321.05,16.15,1252.5,126.7416667,Chhattisgarh
1959,1544.3,327.225,4.775,1420.3,128.6916667,Chhattisgarh
1960,1364.4,277.725,11.75,1167.6,113.7,Chhattisgarh
1961,1973.9,376.2,8.175,1779.5,164.4916667,Chhattisgarh
1962,1124.7,221,8.55,988.1,93.725,Chhattisgarh
1963,1337.1,271.775,6.1,1156.7,111.425,Chhattisgarh
1964,1508.9,299.45,3.6,1358,125.7416667,Chhattisgarh
1965,941.5,193.75,5.225,881.2,78.45833333,Chhattisgarh
1966,1087,181.775,8.85,969.8,90.58333333,Chhattisgarh
1967,1472.4,275.975,27.425,1279,122.7,Chhattisgarh
1968,1168,223.8,3.05,1011.7,97.33333333,Chhattisgarh
1969,1172.5,240.925,9.475,1067,97.70833333,Chhattisgarh
1970,1501.5,288.15,11.275,1370.6,125.125,Chhattisgarh
1971,1533.8,242.725,6,1265.4,127.8166667,Chhattisgarh
1972,1199,248.25,13.5,1067.7,99.91666667,Chhattisgarh
1973,1467.3,335.25,2.15,1215.5,122.275,Chhattisgarh
1974,951.1,201.1,7.1,822.6,79.25833333,Chhattisgarh
1975,1475.3,307.775,1.35,1292.7,122.9416667,Chhattisgarh
1976,1379.4,309.6,3.975,1335.6,114.95,Chhattisgarh
1977,1465.3,278,16.2,1334.6,122.1083333,Chhattisgarh
1978,1370.3,259,17.375,1281.5,114.1916667,Chhattisgarh
1979,904.6,164.65,5.625,808.8,75.38333333,Chhattisgarh
1980,1495.4,294.9,6.725,1431.2,124.6166667,Chhattisgarh
1981,1216.4,255.8,12.3,1129.9,101.3666667,Chhattisgarh
1982,1197.3,236.8,9.175,1005.6,99.775,Chhattisgarh
1983,1372.1,282.725,14.425,1228.3,114.3416667,Chhattisgarh
1984,1254.7,218.675,10.7,1113.6,104.5583333,Chhattisgarh
1985,1237.5,259.175,17.25,1096.8,103.125,Chhattisgarh
1986,1368.6,212.375,19.125,1149.5,114.05,Chhattisgarh
1987,1142.8,242.8,16.375,969.7,95.23333333,Chhattisgarh
1988,1206.3,230.65,0.15,1113.6,100.525,Chhattisgarh
1989,1187.2,227.525,12.2,1126.5,98.93333333,Chhattisgarh
1990,1643.9,295.4,5.75,1331.5,136.9916667,Chhattisgarh
1991,1220.9,257.6,4.325,1136.2,101.7416667,Chhattisgarh
1992,1156.6,252.075,2.075,1137.5,96.38333333,Chhattisgarh
1993,1205.4,252.3,3.45,1116.3,100.45,Chhattisgarh
1994,1754.6,328.075,12.2,1648.8,146.2166667,Chhattisgarh
1995,1280.7,260.4,9.025,1091.4,106.725,Chhattisgarh
1996,1187.1,240.9,1.85,1133.8,98.925,Chhattisgarh
1997,1317.2,249.25,45.25,1120.6,109.7666667,Chhattisgarh
1998,1332.7,249.25,12.725,1060.1,111.0583333,Chhattisgarh
1999,1322.7,265.9,1.125,1194.9,110.225,Chhattisgarh
2000,906.4,177.85,0.35,887.8,75.53333333,Chhattisgarh
2001,1600.1,301.55,12.75,1458.8,133.3416667,Chhattisgarh
2002,990.4,167.725,12.65,809.3,82.53333333,Chhattisgarh
2003,1694.2,377,18.8,1479.1,141.1833333,Chhattisgarh
2004,1144.7,211.3,18.5,1014.3,95.39166667,Chhattisgarh
2005,1287.3,246.375,1.325,1099,107.275,Chhattisgarh
2006,1317.8,285.05,7.875,1219,109.8166667,Chhattisgarh
2007,1281.2,243.9,4.725,1167.2,106.7666667,Chhattisgarh
2008,1108.6,202.925,0.6,1037.4,92.38333333,Chhattisgarh
2009,956.7,212.6,14.3,852,79.725,Chhattisgarh
2010,1306.6,280.975,14.9,1172.2,108.8833333,Chhattisgarh
2011,1302.6,262.525,11.05,1218.2,108.55,Chhattisgarh
2012,1377.4,284.475,11.975,1265.4,114.7833333,Chhattisgarh
2013,1420,269.3,7.9,1159.9,118.3333333,Chhattisgarh
2014,1278.6,268.75,5.175,1102.1,106.55,Chhattisgarh
2015,1117.7,192.45,25.45,1009.7,93.14166667,Chhattisgarh
1901,993.7,136.35,42.075,449.7,82.80833333,Andhra Pradesh
1902,1063.5,211.775,22.9,657.7,88.625,Andhra Pradesh
1903,1316.1,220.55,46.825,877.1,109.675,Andhra Pradesh
1904,860.1,148.9,7.125,462.6,71.675,Andhra Pradesh
1905,795,127.9,8.7,530.1,66.25,Andhra Pradesh
1906,1021.4,153.975,26.475,776.4,85.11666667,Andhra Pradesh
1907,817.9,92.4,34.225,557.2,68.15833333,Andhra Pradesh
1908,842.2,169.425,1.175,661.1,70.18333333,Andhra Pradesh
1909,867.5,132.625,20.4,626.8,72.29166667,Andhra Pradesh
1910,1254.7,232.475,21.8,823,104.5583333,Andhra Pradesh
1911,819.4,128.6,27.05,545.1,68.28333333,Andhra Pradesh
1912,903.6,180.7,18.65,692.5,75.3,Andhra Pradesh
1913,840.9,154.35,5.125,539.7,70.075,Andhra Pradesh
1914,1013.1,162.775,15.475,800,84.425,Andhra Pradesh
1915,1347.3,190.15,53.525,709.1,112.275,Andhra Pradesh
1916,1351.3,250.325,38.075,803.3,112.6083333,Andhra Pradesh
1917,1289.7,198.45,39.775,779.2,107.475,Andhra Pradesh
1918,778,104.675,46.1,497.4,64.83333333,Andhra Pradesh
1919,1141.4,167.425,56.425,586.4,95.11666667,Andhra Pradesh
1920,723.4,121.65,16.15,393.2,60.28333333,Andhra Pradesh
1921,1015.2,198.475,8.9,698.9,84.6,Andhra Pradesh
1922,853.2,130.925,58.175,499,71.1,Andhra Pradesh
1923,1126.3,177.575,63.9,487.1,93.85833333,Andhra Pradesh
1924,1181.9,197.5,60.825,725.1,98.49166667,Andhra Pradesh
1925,1238.5,196.925,18.9,676.5,103.2083333,Andhra Pradesh
1926,870.7,151.05,5.75,599.9,72.55833333,Andhra Pradesh
1927,1052.9,148.175,44.825,723.1,87.74166667,Andhra Pradesh
1928,1101.4,229.875,10.75,622.2,91.78333333,Andhra Pradesh
1929,859.1,134.025,15.9,553,71.59166667,Andhra Pradesh
1930,1222.8,166.55,46.975,571.6,101.9,Andhra Pradesh
1931,1287,229.675,54.375,672.2,107.25,Andhra Pradesh
1932,971.6,147.65,46.05,553,80.96666667,Andhra Pradesh
1933,1087.3,191.75,23.075,621.7,90.60833333,Andhra Pradesh
1934,884.1,164.35,21.275,641.7,73.675,Andhra Pradesh
1935,751.2,153.575,34.35,567.8,62.6,Andhra Pradesh
1936,1328.7,189.375,42.775,686.8,110.725,Andhra Pradesh
1937,892.1,155.025,10.275,494.2,74.34166667,Andhra Pradesh
1938,1206.2,186.7,44.45,790.5,100.5166667,Andhra Pradesh
1939,1070.3,206.85,26.125,490.9,89.19166667,Andhra Pradesh
1940,1069.1,143.1,26.15,586.4,89.09166667,Andhra Pradesh
1941,1026.4,157.725,31.025,557.3,85.53333333,Andhra Pradesh
1942,879.8,157.2,28.375,553.7,73.31666667,Andhra Pradesh
1943,977.8,162.425,16.175,583.7,81.48333333,Andhra Pradesh
1944,1155.8,200.375,8.725,629.1,96.31666667,Andhra Pradesh
1945,991.6,205.575,9.4,626.8,82.63333333,Andhra Pradesh
1946,970.3,136.2,43.825,577.9,80.85833333,Andhra Pradesh
1947,1126.1,199.5,55.5,729.8,93.84166667,Andhra Pradesh
1948,1024.5,160.925,47.85,632.7,85.375,Andhra Pradesh
1949,1217.4,246.15,9.625,762.4,101.45,Andhra Pradesh
1950,986,169.175,26.175,644.4,82.16666667,Andhra Pradesh
1951,1096.2,183.875,23.45,779.4,91.35,Andhra Pradesh
1952,916.6,160.225,12.375,476.5,76.38333333,Andhra Pradesh
1953,990,189.675,4.05,660.6,82.5,Andhra Pradesh
1954,1153.5,238.425,5.175,820.4,96.125,Andhra Pradesh
1955,1379,223.85,20.975,688.2,114.9166667,Andhra Pradesh
1956,1408.6,252.325,16.525,888.3,117.3833333,Andhra Pradesh
1957,1017.7,192.975,9.025,799,84.80833333,Andhra Pradesh
1958,1605.4,317.525,41.25,851.3,133.7833333,Andhra Pradesh
1959,1120.7,222.9,2.3,843.1,93.39166667,Andhra Pradesh
1960,943.7,171.25,20.65,743.9,78.64166667,Andhra Pradesh
1961,1119.3,209.05,15.8,692.5,93.275,Andhra Pradesh
1962,1345.5,264.025,12.7,819.6,112.125,Andhra Pradesh
1963,1023.9,204.125,3,571.4,85.325,Andhra Pradesh
1964,1061,206.575,16.975,867,88.41666667,Andhra Pradesh
1965,754.3,148.3,17.15,583.9,62.85833333,Andhra Pradesh
1966,954.7,150.6,45.175,643.1,79.55833333,Andhra Pradesh
1967,843.2,134.9,19.775,635.9,70.26666667,Andhra Pradesh
1968,839,144.425,20.875,451.3,69.91666667,Andhra Pradesh
1969,1279.7,155.725,67.7,540,106.6416667,Andhra Pradesh
1970,1064,185.65,7.05,733.4,88.66666667,Andhra Pradesh
1971,1033.2,178.325,8.375,613.5,86.1,Andhra Pradesh
1972,1028.4,179.475,25.125,518.8,85.7,Andhra Pradesh
1973,859,175.8,6.35,542.9,71.58333333,Andhra Pradesh
1974,944.9,181.9,11.75,573.8,78.74166667,Andhra Pradesh
1975,1192.4,224.175,12.25,796.5,99.36666667,Andhra Pradesh
1976,1090.1,150.325,87.125,598.5,90.84166667,Andhra Pradesh
1977,1132.8,139.95,80,551.2,94.4,Andhra Pradesh
1978,1038.2,180.9,22.75,812.5,86.51666667,Andhra Pradesh
1979,934.2,119.55,44.75,534.6,77.85,Andhra Pradesh
1980,1014.8,169.75,19.575,691.5,84.56666667,Andhra Pradesh
1981,929.3,171.125,5.55,694.5,77.44166667,Andhra Pradesh
1982,888.5,161.45,17.75,529.5,74.04166667,Andhra Pradesh
1983,1195.9,236.025,8.325,858.5,99.65833333,Andhra Pradesh
1984,785.3,152.175,16.4,585.9,65.44166667,Andhra Pradesh
1985,967.6,178.675,34.15,571.6,80.63333333,Andhra Pradesh
1986,1009.9,165.475,34.175,638.4,84.15833333,Andhra Pradesh
1987,1079.8,157.875,68.625,442.2,89.98333333,Andhra Pradesh
1988,1164.9,234.825,7.65,928.9,97.075,Andhra Pradesh
1989,1030.1,202.55,26.55,883,85.84166667,Andhra Pradesh
1990,1611.3,183.225,21.525,591.5,134.275,Andhra Pradesh
1991,1122.2,173.525,39.525,760.9,93.51666667,Andhra Pradesh
1992,1000.9,177.225,39.1,637.1,83.40833333,Andhra Pradesh
1993,869.7,158.65,14.9,511.7,72.475,Andhra Pradesh
1994,1154.9,192.35,61.375,574.4,96.24166667,Andhra Pradesh
1995,1352,224.05,16.35,646.6,112.6666667,Andhra Pradesh
1996,1210.8,208.15,25.25,829.4,100.9,Andhra Pradesh
1997,971.9,170.8,36.425,662.7,80.99166667,Andhra Pradesh
1998,1310.7,225.1,32.85,858,109.225,Andhra Pradesh
1999,825.2,145.55,17.7,554.7,68.76666667,Andhra Pradesh
2000,992.3,159.525,7.85,768.9,82.69166667,Andhra Pradesh
2001,1009.5,169.225,27.525,598.1,84.125,Andhra Pradesh
2002,703.2,117.15,9.975,435,58.6,Andhra Pradesh
2003,1097,195.625,37,634.1,91.41666667,Andhra Pradesh
2004,873.8,141.675,7.8,571.5,72.81666667,Andhra Pradesh
2005,1221.6,238.375,15.1,743.6,101.8,Andhra Pradesh
2006,1159.6,204,15.1,762.6,96.63333333,Andhra Pradesh
2007,1099.4,190.05,19.3,892.5,91.61666667,Andhra Pradesh
2008,1107.5,175.775,18.15,771.4,92.29166667,Andhra Pradesh
2009,790.5,137.225,32,528.8,65.875,Andhra Pradesh
2010,1712.5,250.5,91.75,954,142.7083333,Andhra Pradesh
2011,861.8,154.025,11.875,628.4,71.81666667,Andhra Pradesh
2012,1318.3,207.4,80.325,785,109.8583333,Andhra Pradesh
2013,1120.4,207.25,14.375,545,93.36666667,Andhra Pradesh
2014,875.1,167.425,8.175,519.7,72.925,Andhra Pradesh
2015,1011,142.375,32.975,793.6,84.25,Andhra Pradesh
1901,827.7,142.05,3.05,616.4,68.975,Telangana
1902,630.4,130.325,14,532,52.53333333,Telangana
1903,1283.5,274.9,4.15,1042.9,106.9583333,Telangana
1904,526.7,99.05,1.075,456,43.89166667,Telangana
1905,724.8,129.6,5.925,628.4,60.4,Telangana
1906,855.3,138.575,13.5,744.8,71.275,Telangana
1907,843.6,135.225,11.7,758.1,70.3,Telangana
1908,982.8,206.125,1.775,931.8,81.9,Telangana
1909,769.5,150,0.05,729.2,64.125,Telangana
1910,975.8,170.1,11.325,799.9,81.31666667,Telangana
1911,662,123.95,13.35,606.7,55.16666667,Telangana
1912,743.8,154.35,11.7,638.1,61.98333333,Telangana
1913,732.1,145.725,2.425,631.3,61.00833333,Telangana
1914,1083.4,190.3,9.075,978.1,90.28333333,Telangana
1915,1022,171.35,6.95,729,85.16666667,Telangana
1916,1162.7,199.575,40.15,878.4,96.89166667,Telangana
1917,1205.9,207.475,6.7,907.3,100.4916667,Telangana
1918,554.8,74.75,21.525,390.3,46.23333333,Telangana
1919,894.5,128.8,23.325,543.4,74.54166667,Telangana
1920,436.8,77.275,1.775,347.1,36.4,Telangana
1921,1003.4,191.625,18.3,899.4,83.61666667,Telangana
1922,767.7,133.95,14.75,581.9,63.975,Telangana
1923,786.3,170.375,9.5,680.9,65.525,Telangana
1924,944.4,171.175,29.025,695.9,78.7,Telangana
1925,1167.9,210.25,14.825,821.6,97.325,Telangana
1926,763.5,135.975,5.15,577.6,63.625,Telangana
1927,1005.6,156.7,26.2,815.1,83.8,Telangana
1928,1006.3,189.875,19.375,799.4,83.85833333,Telangana
1929,790.7,131.4,9.8,635.6,65.89166667,Telangana
1930,835.9,137.85,17.425,676.2,69.65833333,Telangana
1931,1183,230,16.85,1000,98.58333333,Telangana
1932,949.9,171.075,22.8,772,79.15833333,Telangana
1933,1396.1,215.3,17.15,1064.3,116.3416667,Telangana
1934,928,188.65,15.4,851.1,77.33333333,Telangana
